user_id,recommended_items
223915,2102695 1151247 898192 64701 1800909
2457606,550284 2821243 2213987 1644077 2734492
917512,1698884 1932304 801984 2650965 2185109
1572873,727569 1070735 2387110 2430632 1947329
2807127,549646 1388554 2564293 1503585 2693017
557075,976879 2477197 2753045 645790 2182682
1867798,2521154 1291835 2238350 624264 77575
1343511,712901 1423795 1472716 7538 1273011
1015833,
2523162,931519 1771370 714111 789804 1414197
2228252,2211387 1331308 1956960 1876513 215250
2129952,1117875 1109112 1087132 2319941 1694457
2064422,2295534 194318 533554 184517 2506759
1015853,1004316 1318983 1915343 739567 642873
819246,1522288 991945 1418721 1062698 1349927
65592,1182842 2246580 478799 879366 2506759
2446687,
2555970,
1998915,648573 955115 1031724 1934925 1984765
2523205,2377223 530635 2155903 1490074 1372180
1245256,403232 352498 2553243 1061978 2589929
737292,
950348,704532 913719 1425054 364729 944405
1802317,512040 1975445 38932 1215318 1194436
1409116,
2785373,349833 1008678 1809687 1841956 1465313
491623,595394 641023 2466095 1780771 499588
2195561,158229 717483 2707512 2226638 1246943
229494,60875
1343611,1428631 659576 2057496 66012 1457851
1627970,300430 2745021 855054 633315 287676
2708842,2356860 2446584 1206782 429199 1959750
1114249,626635 2544369 1803269 1050970 2488898
2228247,17005 629902 734370 1064137 1488335
2097299,1582734 2118120 1938039 1149263 1465532
2949270,2703402 2730765 2006029 2494449 836093
98458,1206667 429937 347246 2017671 1151247
2353861,2063891 2438963 2026628 2821503 743383
2654369,
1278116,1828156 1317347 1786699 1111777 2560835
2687142,2667832 650699 2798462 2624417 2044547
1999016,1622913 1227776 529560 378064 2573363
2719913,2603849 2054995 2129417 1784088 114073
983217,
786611,554498 269069 2613699 1373344 1138469
524472,1435521 1171712 2239950 2003862 1070537
458938,2266296 2500474 83197 1522373 810703
2042570,
1605822,1852764 1755502 1217083 546243 1561630
1540289,2603283 964435 963226 2636954 1355489
2785474,66855 2283834 2036548 2252257 1584177
2097352,1272226 120131 2132765 123983 1554678
2425035,1709691 55173 838520 243940 1944581
1278158,1756974 204273 180382 2627564 1056667
1114324,2609073 1601976 1597526 1698884 801984
131287,1171059 1935654 1798204 1962049 241176
2556124,361485 2277271 2767395 1020964 363932
1212640,2762498 2246385 1088877 232116 992182
786660,369713 2014770 34986 1736140 1539824
1147109,1287265 1889294 2744948 2491523 1783447
2916582,2454045 33197 223623 315406 1746915
1376488,138649 1983797 1731448 1059979 1530036
2195691,2549124 2057879 2405262 381226 2170109
196851,
1245430,931476 1973627 2139837 109338 755183
524537,1823782 1077498 2096295 146321 729842
2490619,2489959 1835742 2229410 282309 400701
557309,1134847 558355 2103306 22934 1671118
2195710,2489404 1611347 2504233 386148 2265675
655618,1549050 433180 99504 1277107 2274005
2900011,1782499 1164968 1414197 789804 1686
381904,243252 78655 175704 932152 218164
2948242,970170 2300364 1304657 1414364 1635776
2774402,389953 2677977 2416312 2804423 974030
1278222,1739743 1863715 739956 2554043 519457
950545,1810275 2521120 1324922 2470216 2065987
2626947,1200699 211863 1905117 717127 379806
2949396,443131 346657 2668987 405856 1715312
688409,888807 614807 434700 1169736 2480690
1736986,2033958 2668918 1514629 987596 2388041
